Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyRate,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,StandardHours,TotalWorkingYears,WorkLifeBalance,NumCompaniesWorked_log,YearsInCurrentRole_log,YearsWithCurrManager_log,YearsAtCompany_log,MonthlyIncome_log,StockOptionLevel_log,TrainingTimesLastYear_sqrt,PerformanceRating_sqrt,YearsSinceLastPromotion_sqrt,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
31.0,0,2,1274.0,9.0,1.0,1.0,581.0,3.0,1,33.0,3.0,3.0,2.0,0,14394.0,0,0,25.0,4.0,80.0,13.0,4.0,0.6931471805599453,2.1972245773362196,2.1972245773362196,2.639057329615259,9.273221270015384,0.6931471805599453,2.449489742783178,2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33.0,1,2,1277.0,15.0,1.0,1.0,582.0,2.0,1,56.0,3.0,3.0,3.0,1,24619.0,0,1,12.0,4.0,80.0,15.0,4.0,2.0794415416798357,1.9459101490553132,2.0794415416798357,2.0794415416798357,9.518633568332074,0.0,1.4142135623730951,1.7320508075688772,2.6457513110645907,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33.0,1,2,587.0,10.0,1.0,1.0,584.0,1.0,1,38.0,1.0,1.0,4.0,0,6705.0,0,0,13.0,1.0,80.0,8.0,3.0,2.0794415416798357,1.3862943611198906,1.3862943611198906,1.6094379124341003,8.134174272137903,1.3862943611198906,1.4142135623730951,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30.0,0,2,413.0,7.0,1.0,1.0,585.0,4.0,1,57.0,3.0,1.0,2.0,2,18398.0,0,0,14.0,1.0,80.0,4.0,3.0,0.0,1.0986122886681096,1.0986122886681096,1.3862943611198906,8.001019961323651,0.0,1.7320508075688772,1.7320508075688772,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35.0,0,2,1276.0,16.0,3.0,1.0,586.0,4.0,1,72.0,3.0,3.0,3.0,1,14295.0,0,1,12.0,3.0,80.0,10.0,3.0,1.6094379124341003,2.0794415416798357,0.0,2.1972245773362196,8.94023623179847,0.0,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31.0,1,1,534.0,20.0,3.0,1.0,587.0,1.0,1,66.0,3.0,3.0,3.0,1,22908.0,0,0,12.0,1.0,80.0,12.0,3.0,1.3862943611198906,0.0,0.0,0.6931471805599453,9.192685436737461,0.0,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34.0,1,1,988.0,23.0,3.0,1.0,590.0,2.0,0,43.0,3.0,3.0,1.0,0,11533.0,0,1,15.0,3.0,80.0,11.0,3.0,2.302585092994046,1.0986122886681096,1.0986122886681096,1.3862943611198906,9.205428327615163,1.3862943611198906,1.4142135623730951,1.7320508075688772,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42.0,0,1,1474.0,5.0,2.0,1.0,591.0,2.0,1,97.0,3.0,1.0,3.0,1,9260.0,0,0,17.0,4.0,80.0,8.0,3.0,1.6094379124341003,1.0986122886681096,0.0,1.0986122886681096,7.646831391430482,0.6931471805599453,2.0,1.7320508075688772,1.4142135623730951,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
36.0,0,0,635.0,10.0,4.0,1.0,592.0,2.0,1,32.0,3.0,3.0,4.0,2,15318.0,0,0,14.0,4.0,80.0,10.0,2.0,0.6931471805599453,1.3862943611198906,2.0794415416798357,2.3978952727983707,9.208438564686587,0.0,1.7320508075688772,1.7320508075688772,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22.0,1,1,1368.0,4.0,1.0,1.0,593.0,3.0,1,99.0,2.0,1.0,3.0,2,9129.0,0,0,16.0,3.0,80.0,4.0,3.0,1.791759469228055,1.0986122886681096,1.0986122886681096,1.0986122886681096,8.267448958304849,0.0,1.7320508075688772,1.7320508075688772,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
48.0,0,2,163.0,2.0,5.0,1.0,595.0,2.0,0,37.0,3.0,2.0,4.0,1,19658.0,0,0,14.0,1.0,80.0,14.0,3.0,1.0986122886681096,2.0794415416798357,2.0794415416798357,2.302585092994046,8.306965865368573,0.6931471805599453,1.4142135623730951,1.7320508075688772,2.449489742783178,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
55.0,0,2,1117.0,18.0,5.0,1.0,597.0,1.0,0,83.0,3.0,4.0,2.0,2,9873.0,0,0,23.0,4.0,80.0,34.460000000000036,3.0,1.3862943611198906,2.302585092994046,2.0794415416798357,2.3978952727983707,9.731274729890462,0.0,1.4142135623730951,2.0,2.6457513110645907,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
41.0,0,0,267.0,10.0,2.0,1.0,599.0,4.0,1,56.0,3.0,2.0,4.0,2,13430.0,0,0,14.0,4.0,80.0,16.0,3.0,2.0794415416798357,1.3862943611198906,2.3978952727983707,2.70805020110221,8.737292112544221,0.0,1.7320508075688772,1.7320508075688772,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35.0,0,2,619.0,1.0,3.0,1.0,600.0,2.0,1,85.0,3.0,2.0,3.0,1,18659.0,0,0,11.0,3.0,80.0,15.0,3.0,2.302585092994046,2.302585092994046,2.302585092994046,2.4849066497880004,8.45914025996762,0.0,1.4142135623730951,1.7320508075688772,2.449489742783178,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40.0,0,2,302.0,6.0,3.0,1.0,601.0,2.0,0,75.0,3.0,4.0,3.0,2,20364.0,0,0,15.0,3.0,80.0,22.0,3.0,2.0794415416798357,1.9459101490553132,2.639057329615259,3.044522437723423,9.490846760678869,0.0,1.7320508075688772,1.7320508075688772,2.23606797749979,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39.0,0,1,443.0,8.0,1.0,1.0,602.0,3.0,0,48.0,3.0,1.0,3.0,1,17872.0,0,0,11.0,1.0,80.0,8.0,3.0,0.6931471805599453,1.3862943611198906,2.0794415416798357,2.1972245773362196,8.231109840328154,0.6931471805599453,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31.0,0,2,828.0,2.0,1.0,1.0,604.0,2.0,1,77.0,3.0,2.0,4.0,2,8346.0,0,1,13.0,3.0,80.0,10.0,4.0,1.6094379124341003,1.791759469228055,1.791759469228055,1.9459101490553132,8.792245847467877,0.0,1.4142135623730951,1.7320508075688772,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
42.0,0,2,319.0,24.0,3.0,1.0,605.0,4.0,1,56.0,3.0,3.0,1.0,1,6950.0,0,1,21.0,4.0,80.0,10.0,2.0,0.6931471805599453,2.302585092994046,2.1972245773362196,2.3978952727983707,8.91018077801329,0.6931471805599453,2.23606797749979,2.0,2.23606797749979,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
45.0,0,2,561.0,2.0,3.0,1.0,606.0,4.0,1,61.0,3.0,2.0,2.0,1,16177.0,0,0,19.0,2.0,80.0,9.0,4.0,0.0,2.0794415416798357,2.0794415416798357,2.1972245773362196,8.477620416296414,0.6931471805599453,1.7320508075688772,1.7320508075688772,1.7320508075688772,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
26.0,1,1,426.0,17.0,4.0,1.0,608.0,2.0,0,58.0,3.0,1.0,3.0,0,22808.0,0,1,11.0,2.0,80.0,8.0,2.0,0.0,2.0794415416798357,0.0,2.0794415416798357,7.91644286012226,0.6931471805599453,1.4142135623730951,1.7320508075688772,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29.0,0,2,232.0,19.0,3.0,1.0,611.0,4.0,1,34.0,3.0,2.0,4.0,0,22645.0,0,0,12.0,2.0,80.0,8.0,4.0,1.6094379124341003,1.0986122886681096,1.0986122886681096,1.3862943611198906,8.35772841676521,1.0986122886681096,1.4142135623730951,1.7320508075688772,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
33.0,0,2,922.0,1.0,5.0,1.0,612.0,1.0,0,95.0,4.0,4.0,3.0,0,22578.0,0,0,19.0,3.0,80.0,10.0,3.0,1.6094379124341003,0.6931471805599453,1.791759469228055,1.9459101490553132,9.691840166360345,0.6931471805599453,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31.0,0,2,688.0,7.0,3.0,1.0,613.0,3.0,1,44.0,2.0,3.0,4.0,0,25291.0,0,0,21.0,3.0,80.0,10.0,2.0,2.302585092994046,1.6094379124341003,0.6931471805599453,1.791759469228055,9.355133116877724,0.6931471805599453,1.7320508075688772,2.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18.0,1,1,1306.0,5.0,3.0,1.0,614.0,2.0,1,69.0,3.0,1.0,2.0,2,8059.0,0,1,14.0,4.0,80.0,1.0,3.0,0.6931471805599453,0.0,0.0,0.0,7.538494999413465,0.0,1.7320508075688772,1.7320508075688772,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40.0,0,0,1094.0,28.0,3.0,1.0,615.0,3.0,1,58.0,1.0,3.0,1.0,0,11373.0,0,0,15.0,3.0,80.0,20.0,3.0,1.3862943611198906,0.0,0.6931471805599453,0.6931471805599453,9.299541017434485,0.6931471805599453,1.4142135623730951,1.7320508075688772,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
41.0,0,0,509.0,2.0,4.0,1.0,616.0,1.0,0,62.0,2.0,2.0,3.0,2,2112.0,0,1,17.0,1.0,80.0,10.0,3.0,1.0986122886681096,2.0794415416798357,2.0794415416798357,2.1972245773362196,8.826441041782578,0.0,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
26.0,0,2,775.0,29.0,2.0,1.0,618.0,1.0,1,45.0,3.0,2.0,3.0,0,4267.0,0,0,12.0,1.0,80.0,8.0,3.0,1.791759469228055,0.0,0.0,0.0,8.36799688505411,1.0986122886681096,2.23606797749979,1.7320508075688772,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
35.0,0,2,195.0,1.0,3.0,1.0,620.0,1.0,0,80.0,3.0,2.0,3.0,2,6698.0,0,0,16.0,4.0,80.0,5.0,3.0,0.6931471805599453,1.6094379124341003,1.3862943611198906,1.791759469228055,8.48879371689454,0.0,1.7320508075688772,1.7320508075688772,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34.0,0,2,258.0,21.0,4.0,1.0,621.0,4.0,1,74.0,4.0,2.0,4.0,2,19921.0,0,0,12.0,4.0,80.0,10.0,3.0,0.6931471805599453,2.0794415416798357,2.0794415416798357,2.3978952727983707,8.58260632996447,0.0,1.7320508075688772,1.7320508075688772,2.23606797749979,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26.0,1,2,471.0,24.0,3.0,1.0,622.0,3.0,1,66.0,1.0,1.0,4.0,2,23213.0,0,1,18.0,2.0,80.0,1.0,1.0,0.6931471805599453,0.0,0.0,0.6931471805599453,7.75833346749091,0.0,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
37.0,0,2,799.0,1.0,3.0,1.0,623.0,2.0,0,59.0,3.0,3.0,4.0,2,23848.0,0,0,17.0,4.0,80.0,12.0,4.0,1.6094379124341003,1.791759469228055,1.0986122886681096,1.9459101490553132,8.921591063563978,0.0,1.7320508075688772,1.7320508075688772,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
46.0,0,1,1034.0,18.0,1.0,1.0,624.0,1.0,0,86.0,3.0,3.0,3.0,1,8984.0,0,0,11.0,4.0,80.0,28.0,2.0,1.791759469228055,1.0986122886681096,1.0986122886681096,1.0986122886681096,9.261793653565098,0.0,1.7320508075688772,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
41.0,0,2,1276.0,2.0,5.0,1.0,625.0,2.0,0,91.0,3.0,4.0,1.0,1,5626.0,0,0,16.0,2.0,80.0,22.0,3.0,2.0794415416798357,2.833213344056216,2.1972245773362196,2.9444389791664403,9.716916981452759,0.6931471805599453,1.4142135623730951,1.7320508075688772,3.3166247903554,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
37.0,0,0,142.0,9.0,4.0,1.0,626.0,1.0,1,69.0,3.0,3.0,2.0,0,24666.0,0,0,13.0,4.0,80.0,9.0,3.0,0.6931471805599453,1.791759469228055,2.0794415416798357,2.302585092994046,9.086476384753796,0.6931471805599453,2.449489742783178,1.7320508075688772,2.6457513110645907,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
52.0,0,2,956.0,6.0,2.0,1.0,630.0,4.0,1,78.0,3.0,2.0,1.0,0,22087.0,0,1,12.0,2.0,80.0,18.0,3.0,1.3862943611198906,2.302585092994046,2.302585092994046,2.3978952727983707,8.626585568187433,1.0986122886681096,1.7320508075688772,1.7320508075688772,2.449489742783178,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32.0,1,0,1474.0,11.0,4.0,1.0,631.0,4.0,1,60.0,4.0,2.0,3.0,1,23914.0,0,0,12.0,4.0,80.0,6.0,3.0,2.1972245773362196,1.0986122886681096,1.0986122886681096,1.6094379124341003,8.457018468380168,0.0,1.4142135623730951,1.7320508075688772,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
24.0,0,1,535.0,24.0,3.0,1.0,632.0,4.0,1,38.0,3.0,1.0,4.0,1,5530.0,0,0,13.0,3.0,80.0,3.0,3.0,0.0,1.0986122886681096,0.6931471805599453,1.0986122886681096,7.783640596221253,1.0986122886681096,1.7320508075688772,1.7320508075688772,1.4142135623730951,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
38.0,0,2,1495.0,10.0,3.0,1.0,634.0,3.0,0,76.0,3.0,2.0,3.0,1,22174.0,0,0,19.0,3.0,80.0,18.0,3.0,1.3862943611198906,0.0,0.0,0.6931471805599453,9.192685436737461,0.6931471805599453,2.0,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
37.0,0,2,446.0,1.0,4.0,1.0,635.0,2.0,0,65.0,3.0,2.0,2.0,1,15701.0,0,0,12.0,2.0,80.0,8.0,2.0,1.9459101490553132,1.791759469228055,1.3862943611198906,1.9459101490553132,8.771525284186465,0.6931471805599453,1.4142135623730951,1.7320508075688772,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
49.0,0,2,1245.0,18.0,4.0,1.0,638.0,4.0,1,58.0,2.0,5.0,3.0,0,2125.0,0,1,17.0,3.0,80.0,31.0,3.0,0.6931471805599453,2.302585092994046,2.302585092994046,3.4657359027997265,9.878323578872578,0.6931471805599453,2.23606797749979,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26.0,0,2,703.0,28.0,2.0,1.0,641.0,1.0,1,66.0,3.0,2.0,2.0,1,7428.0,0,0,20.0,4.0,80.0,6.0,4.0,0.6931471805599453,1.3862943611198906,1.6094379124341003,1.791759469228055,8.744009988096742,1.0986122886681096,2.23606797749979,2.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24.0,0,2,823.0,17.0,2.0,1.0,643.0,4.0,1,94.0,2.0,1.0,2.0,1,9100.0,0,0,21.0,4.0,80.0,1.0,3.0,0.6931471805599453,0.0,0.0,0.6931471805599453,7.662937850461535,0.6931471805599453,1.4142135623730951,2.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
50.0,0,1,1246.0,3.0,3.0,1.0,644.0,1.0,1,99.0,3.0,5.0,2.0,1,7999.0,0,0,11.0,3.0,80.0,32.0,3.0,0.6931471805599453,1.791759469228055,2.0794415416798357,3.4657359027997265,9.809231816610408,0.6931471805599453,1.4142135623730951,1.7320508075688772,3.1622776601683795,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25.0,0,2,622.0,13.0,1.0,1.0,645.0,2.0,1,40.0,3.0,1.0,3.0,1,26376.0,0,0,11.0,3.0,80.0,7.0,3.0,0.6931471805599453,1.6094379124341003,1.9459101490553132,2.0794415416798357,7.64826303090192,0.0,1.0,1.7320508075688772,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24.0,1,1,1287.0,7.0,3.0,1.0,647.0,1.0,0,55.0,3.0,1.0,3.0,1,14168.0,0,1,16.0,4.0,80.0,6.0,3.0,0.6931471805599453,1.3862943611198906,1.0986122886681096,1.9459101490553132,7.967973179662935,0.6931471805599453,2.0,1.7320508075688772,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30.0,1,1,448.0,12.0,4.0,1.0,648.0,2.0,1,74.0,2.0,1.0,1.0,1,14470.0,0,0,18.0,3.0,80.0,1.0,4.0,0.6931471805599453,0.0,0.0,0.6931471805599453,7.617759576608505,0.6931471805599453,1.4142135623730951,1.7320508075688772,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34.0,0,2,254.0,1.0,2.0,1.0,649.0,2.0,1,83.0,2.0,1.0,4.0,1,22794.0,0,1,13.0,4.0,80.0,6.0,3.0,0.6931471805599453,1.791759469228055,1.3862943611198906,1.9459101490553132,8.195057690895077,0.6931471805599453,1.7320508075688772,1.7320508075688772,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,1,2,1365.0,13.0,4.0,1.0,650.0,2.0,1,46.0,3.0,2.0,1.0,0,11512.0,0,0,17.0,3.0,80.0,9.0,1.0,1.0986122886681096,0.6931471805599453,1.0986122886681096,1.3862943611198906,8.350902451694811,0.0,1.4142135623730951,1.7320508075688772,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
35.0,0,2,538.0,25.0,2.0,1.0,652.0,1.0,1,54.0,2.0,2.0,4.0,2,14004.0,0,0,14.0,4.0,80.0,9.0,3.0,1.6094379124341003,1.0986122886681096,1.0986122886681096,1.3862943611198906,8.211211361793023,0.0,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
31.0,0,2,525.0,6.0,4.0,1.0,653.0,1.0,1,66.0,4.0,2.0,4.0,0,6219.0,0,0,22.0,4.0,80.0,13.0,4.0,1.6094379124341003,2.0794415416798357,2.0794415416798357,2.0794415416798357,8.605387202152153,1.0986122886681096,2.0,2.0,2.23606797749979,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27.0,0,2,798.0,6.0,4.0,1.0,655.0,1.0,0,66.0,2.0,1.0,3.0,0,5013.0,0,0,12.0,3.0,80.0,6.0,2.0,0.0,1.3862943611198906,1.3862943611198906,1.791759469228055,7.690743163541872,1.0986122886681096,2.23606797749979,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
37.0,0,2,558.0,2.0,3.0,1.0,656.0,4.0,1,75.0,3.0,2.0,3.0,1,3010.0,0,1,11.0,3.0,80.0,17.0,2.0,1.6094379124341003,0.0,0.0,1.3862943611198906,9.169830828637973,0.6931471805599453,1.7320508075688772,1.7320508075688772,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20.0,0,2,959.0,1.0,3.0,1.0,657.0,4.0,0,83.0,2.0,1.0,2.0,2,11757.0,0,0,13.0,4.0,80.0,1.0,4.0,0.6931471805599453,0.0,0.0,0.6931471805599453,7.950502434808851,0.0,0.0,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
42.0,0,2,622.0,2.0,4.0,1.0,659.0,3.0,0,81.0,3.0,2.0,4.0,1,5718.0,0,0,13.0,2.0,80.0,10.0,3.0,0.6931471805599453,1.0986122886681096,1.0986122886681096,2.3978952727983707,8.316300249036848,1.0986122886681096,2.0,1.7320508075688772,1.4142135623730951,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
43.0,0,2,782.0,6.0,4.0,1.0,661.0,2.0,1,50.0,2.0,4.0,4.0,0,2671.0,0,1,14.0,3.0,80.0,21.0,2.0,1.6094379124341003,0.0,0.0,0.6931471805599453,9.718843300372528,0.6931471805599453,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
38.0,0,2,362.0,1.0,1.0,1.0,662.0,3.0,0,43.0,3.0,1.0,1.0,2,14561.0,0,0,17.0,4.0,80.0,8.0,2.0,1.3862943611198906,0.0,0.0,0.0,7.8709295967551425,0.0,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
43.0,0,1,1001.0,9.0,5.0,1.0,663.0,4.0,1,72.0,3.0,2.0,3.0,0,19627.0,0,1,13.0,2.0,80.0,10.0,3.0,1.3862943611198906,2.0794415416798357,2.0794415416798357,2.1972245773362196,8.644706511715198,0.6931471805599453,1.7320508075688772,1.7320508075688772,2.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
48.0,0,2,1236.0,1.0,4.0,1.0,664.0,4.0,0,40.0,2.0,4.0,1.0,1,17997.0,0,0,11.0,1.0,80.0,21.0,1.0,2.0794415416798357,1.0986122886681096,1.0986122886681096,1.3862943611198906,9.642317574624458,0.6931471805599453,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
44.0,0,2,1112.0,1.0,4.0,1.0,665.0,1.0,0,50.0,2.0,2.0,3.0,2,26894.0,0,0,11.0,2.0,80.0,10.0,4.0,1.6094379124341003,1.0986122886681096,1.0986122886681096,1.0986122886681096,8.697178688412643,0.0,1.0,1.7320508075688772,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34.0,0,2,204.0,14.0,3.0,1.0,666.0,3.0,0,31.0,3.0,1.0,3.0,0,2912.0,0,1,18.0,4.0,80.0,8.0,3.0,0.6931471805599453,1.0986122886681096,1.9459101490553132,2.1972245773362196,7.855544677915663,1.0986122886681096,1.7320508075688772,1.7320508075688772,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
27.0,1,2,1420.0,2.0,1.0,1.0,667.0,3.0,1,85.0,3.0,1.0,1.0,0,16346.0,0,0,11.0,2.0,80.0,5.0,3.0,0.0,1.3862943611198906,1.0986122886681096,1.6094379124341003,8.020270472819238,0.6931471805599453,1.7320508075688772,1.7320508075688772,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21.0,0,2,1343.0,22.0,1.0,1.0,669.0,3.0,1,49.0,3.0,1.0,3.0,2,24444.0,0,0,11.0,3.0,80.0,3.0,3.0,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.3862943611198906,8.145549631783584,0.0,1.4142135623730951,1.7320508075688772,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
44.0,0,2,1315.0,3.0,4.0,1.0,671.0,4.0,1,35.0,3.0,5.0,4.0,1,9358.0,0,1,12.0,1.0,80.0,26.0,4.0,1.6094379124341003,1.0986122886681096,0.6931471805599453,1.0986122886681096,9.878887435667895,0.6931471805599453,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22.0,0,2,604.0,6.0,1.0,1.0,675.0,1.0,1,69.0,3.0,1.0,3.0,1,12145.0,0,0,20.0,4.0,80.0,3.0,3.0,0.0,1.0986122886681096,1.0986122886681096,1.0986122886681096,7.928045600874777,0.0,1.7320508075688772,2.0,1.4142135623730951,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33.0,0,2,1216.0,8.0,4.0,1.0,677.0,3.0,1,39.0,3.0,2.0,3.0,0,20431.0,0,0,12.0,4.0,80.0,6.0,3.0,0.0,0.0,1.0986122886681096,1.791759469228055,8.868554040531201,0.0,1.7320508075688772,1.7320508075688772,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32.0,0,2,646.0,9.0,4.0,1.0,679.0,1.0,0,92.0,3.0,2.0,4.0,1,18089.0,0,1,12.0,4.0,80.0,6.0,2.0,0.6931471805599453,1.6094379124341003,1.791759469228055,1.9459101490553132,8.751949058058614,0.6931471805599453,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30.0,0,1,160.0,3.0,3.0,1.0,680.0,3.0,0,71.0,3.0,1.0,3.0,0,22653.0,0,0,20.0,3.0,80.0,1.0,3.0,0.6931471805599453,0.0,0.0,0.6931471805599453,7.642044402873258,0.6931471805599453,1.4142135623730951,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
53.0,0,2,238.0,1.0,1.0,1.0,682.0,4.0,0,34.0,3.0,2.0,1.0,2,7507.0,0,0,20.0,4.0,80.0,18.0,4.0,2.0794415416798357,2.0794415416798357,2.3978952727983707,2.70805020110221,9.033841828485016,0.0,1.4142135623730951,2.0,2.8284271247461903,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34.0,0,2,1397.0,1.0,5.0,1.0,683.0,2.0,1,42.0,3.0,1.0,4.0,1,7660.0,0,0,12.0,4.0,80.0,10.0,2.0,0.6931471805599453,2.302585092994046,2.1972245773362196,2.3978952727983707,7.898039690764619,0.6931471805599453,2.0,1.7320508075688772,2.8284271247461903,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
45.0,1,1,306.0,26.0,4.0,1.0,684.0,1.0,0,100.0,3.0,2.0,1.0,1,5630.0,0,0,14.0,4.0,80.0,5.0,3.0,1.0986122886681096,0.6931471805599453,0.0,0.6931471805599453,8.363342466597977,1.0986122886681096,2.0,1.7320508075688772,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26.0,0,2,991.0,6.0,3.0,1.0,686.0,3.0,0,71.0,3.0,1.0,4.0,1,17759.0,0,1,13.0,3.0,80.0,3.0,3.0,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.3862943611198906,7.886081401775745,0.6931471805599453,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
37.0,0,2,482.0,3.0,3.0,1.0,689.0,3.0,1,36.0,3.0,3.0,3.0,1,9606.0,0,0,15.0,3.0,80.0,10.0,3.0,0.6931471805599453,2.0794415416798357,2.1972245773362196,2.3978952727983707,9.152181457802651,0.6931471805599453,1.4142135623730951,1.7320508075688772,2.6457513110645907,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
